"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","2","2","false","SNAI1","101.5","0","0","false","0","SNAI1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SUZ12","150.0","0","0","false","0","SUZ12","0"
"0.0","0.0","0.0","0.0","0","1","1","false","REST","150.0","0","0","false","0","REST","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MTA3","150.0","0","0","false","0","MTA3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","EED","150.0","0","0","false","0","EED","0"
"0.0","0.0","0.0","1.0","0","2","2","false","ATF2","136.0","0","0","false","0","ATF2","0"
"2.960843373493976","2.0339400104782808","0.3377416073245168","0.5","4","12","7","false","JUN","111.0","5","4","false","0","JUN","12718018"
"0.0","0.0","0.0","0.0","0","1","1","false","CHD3","150.0","0","0","false","0","CHD3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","CHD4","150.0","0","0","false","0","CHD4","0"
"3.2259036144578315","1.1273494526215446","0.3099906629318394","0.0","4","5","3","false","MTA1","117.33333333333333","2","2","false","0","MTA1","9219148"
"0.0","0.0","0.0","0.0","0","1","1","false","HDAC5","150.0","0","0","false","0","HDAC5","0"
"2.9487951807228914","2.804010294163342","0.3391215526046987","0.3","4","13","7","false","TP53","103.6","6","4","false","0","TP53","15650447"
"0.0","0.0","0.0","0.0","0","1","1","false","RCOR1","150.0","0","0","false","0","RCOR1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","EZH2","100.5","0","0","false","0","EZH2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NR2E1","150.0","0","0","false","0","NR2E1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RBBP4","150.0","0","0","false","0","RBBP4","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RBBP7","150.0","0","0","false","0","RBBP7","0"
"0.0","0.0","0.0","0.0","0","2","2","false","KDM1A","136.0","0","0","false","0","KDM1A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HDAC3","150.0","0","0","false","0","HDAC3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HDAC2","150.0","0","0","false","0","HDAC2","0"
"2.716867469879518","16.09420285858906","0.36807095343680707","0.2","4","15","9","false","HDAC1","100.0","6","6","false","0","HDAC1","51464907"
"0.0","0.0","0.0","0.6666666666666666","0","4","4","false","MAPK1","118.75","0","0","false","0","MAPK1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RNASEL","150.0","0","0","false","0","RNASEL","0"
"3.4171686746987953","0.3338339848088827","0.29263992948435436","0.6666666666666666","4","3","2","false","JUNB","131.33333333333334","1","0","false","0","JUNB","2511227"
"0.0","0.0","0.0","1.0","0","2","2","false","FOSB","136.0","0","0","false","0","FOSB","0"
"0.0","0.0","0.0","1.0","0","2","2","false","NFATC1","136.0","0","0","false","0","NFATC1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","IRF3","150.0","0","0","false","0","IRF3","0"
"0.0","0.0","0.0","0.6666666666666666","0","4","4","false","MAPK3","118.75","0","0","false","0","MAPK3","0"
"2.4909638554216866","64.01540096815508","0.4014510278113664","0.008128979813033465","3","184","96","false","FOS","5.540983606557377","88","37","false","4","FOS","141876652"
"3.855421686746988","0.012663675612183754","0.259375","0.0","5","3","2","false","CDK5R1","100.5","1","1","false","0","CDK5R1","29893"
